name,mdn_url,firefox_version_added,firefox_flags,chrome_version_added,chrome_flags,safari_version_added,safari_flags,status_experimental,status_standard_track,status_deprecated,spec_url,org
api/URLPattern/protocol,,,,95,,,,true,true,false,https://wicg.github.io/urlpattern/#dom-urlpattern-protocol,W3CCG
api/URLPattern/search,,,,95,,,,true,true,false,https://wicg.github.io/urlpattern/#dom-urlpattern-search,W3CCG
api/URLPattern/test,,,,95,,,,true,true,false,https://wicg.github.io/urlpattern/#dom-urlpattern-test,W3CCG
api/URLPattern/username,,,,95,,,,true,true,false,https://wicg.github.io/urlpattern/#dom-urlpattern-username,W3CCG
api/URLSearchParams,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#urlsearchparams,WHATWG
api/URLSearchParams/@@iterator,,44,,49,,10.1,,false,true,false,,NONE
api/URLSearchParams/URLSearchParams,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-urlsearchparams,WHATWG
api/URLSearchParams/URLSearchParams/USVString,,29,,49,,10.1,,false,true,false,,NONE
api/URLSearchParams/URLSearchParams/record,,54,,61,,11,,false,true,false,,NONE
api/URLSearchParams/URLSearchParams/sequence,,53,,58,,11,,false,true,false,,NONE
api/URLSearchParams/append,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-append,WHATWG
api/URLSearchParams/delete,,29,,49,,14,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-delete,WHATWG
api/URLSearchParams/entries,,44,,49,,10.1,,false,true,false,,NONE
api/URLSearchParams/forEach,,44,,49,,10.1,,false,true,false,,NONE
api/URLSearchParams/get,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-get,WHATWG
api/URLSearchParams/getAll,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-getall,WHATWG
api/URLSearchParams/has,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-has,WHATWG
api/URLSearchParams/keys,,44,,49,,10.1,,false,true,false,,NONE
api/URLSearchParams/set,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-set,WHATWG
api/URLSearchParams/size,,112,,113,,preview,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-size,WHATWG
api/URLSearchParams/sort,,54,,61,,11,,false,true,false,https://url.spec.whatwg.org/#dom-urlsearchparams-sort,WHATWG
api/URLSearchParams/toString,,29,,49,,10.1,,false,true,false,https://url.spec.whatwg.org/#urlsearchparams-stringification-behavior,WHATWG
api/URLSearchParams/values,,44,,49,,10.1,,false,true,false,,NONE
api/USB,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usb,W3CCG
api/USB/connect_event,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#connect,W3CCG
api/USB/disconnect_event,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#disconnect,W3CCG
api/USB/getDevices,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usb-getdevices②,W3CCG
api/USB/requestDevice,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usb-requestdevice④,W3CCG
api/USBAlternateInterface,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbalternateinterface,W3CCG
api/USBAlternateInterface/USBAlternateInterface,,,,61,,,,true,true,false,,NONE
api/USBAlternateInterface/alternateSetting,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbalternateinterface-alternatesetting,W3CCG
api/USBAlternateInterface/endpoints,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbalternateinterface-endpoints,W3CCG
api/USBAlternateInterface/interfaceClass,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbalternateinterface-interfaceclass,W3CCG
api/USBAlternateInterface/interfaceName,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbalternateinterface-interfacename,W3CCG
api/USBAlternateInterface/interfaceProtocol,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbalternateinterface-interfaceprotocol,W3CCG
api/USBAlternateInterface/interfaceSubclass,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbalternateinterface-interfacesubclass,W3CCG
api/USBConfiguration,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbconfiguration-interface,W3CCG
api/USBConfiguration/USBConfiguration,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbconfiguration-usbconfiguration,W3CCG
api/USBConfiguration/configurationName,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbconfiguration-configurationname,W3CCG
api/USBConfiguration/configurationValue,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbconfiguration-configurationvalue,W3CCG
api/USBConfiguration/interfaces,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbconfiguration-interfaces,W3CCG
api/USBConnectionEvent,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbconnectionevent,W3CCG
api/USBConnectionEvent/USBConnectionEvent,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbconnectionevent-usbconnectionevent,W3CCG
api/USBConnectionEvent/device,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbconnectionevent-device,W3CCG
api/USBDevice,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#device-usage,W3CCG
api/USBDevice/claimInterface,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-claiminterface②,W3CCG
api/USBDevice/clearHalt,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-clearhalt①,W3CCG
api/USBDevice/close,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-close,W3CCG
api/USBDevice/configuration,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-configuration①,W3CCG
api/USBDevice/configurations,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-configurations①,W3CCG
api/USBDevice/controlTransferIn,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-controltransferin,W3CCG
api/USBDevice/controlTransferOut,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-controltransferout①,W3CCG
api/USBDevice/deviceClass,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-deviceclass,W3CCG
api/USBDevice/deviceProtocol,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-deviceprotocol,W3CCG
api/USBDevice/deviceSubclass,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-devicesubclass,W3CCG
api/USBDevice/deviceVersionMajor,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-deviceversionmajor,W3CCG
api/USBDevice/deviceVersionMinor,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-deviceversionminor,W3CCG
api/USBDevice/deviceVersionSubminor,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-deviceversionsubminor,W3CCG
api/USBDevice/forget,,,,101,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbdevice-forget,W3CCG
api/USBDevice/isochronousTransferIn,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-isochronoustransferin,W3CCG
api/USBDevice/isochronousTransferOut,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-isochronoustransferout,W3CCG
api/USBDevice/manufacturerName,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-manufacturername,W3CCG
api/USBDevice/open,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-open①,W3CCG
api/USBDevice/opened,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-opened,W3CCG
api/USBDevice/productId,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-productid,W3CCG
api/USBDevice/productName,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-productname,W3CCG
api/USBDevice/releaseInterface,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-releaseinterface①,W3CCG
api/USBDevice/reset,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-reset,W3CCG
api/USBDevice/selectAlternateInterface,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-selectalternateinterface,W3CCG
api/USBDevice/selectConfiguration,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbdevice-selectconfiguration,W3CCG
api/USBDevice/serialNumber,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-serialnumber,W3CCG
api/USBDevice/transferIn,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-transferin①,W3CCG
api/USBDevice/transferOut,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-transferout,W3CCG
api/USBDevice/usbVersionMajor,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-usbversionmajor,W3CCG
api/USBDevice/usbVersionMinor,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbdevice-usbversionminor,W3CCG
api/USBDevice/usbVersionSubminor,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-usbversionsubminor,W3CCG
api/USBDevice/vendorId,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#ref-for-dom-usbdevice-vendorid,W3CCG
api/USBEndpoint,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbendpoint-interface,W3CCG
api/USBEndpoint/USBEndpoint,,,,61,,,,true,true,false,,NONE
api/USBEndpoint/direction,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbendpoint-direction,W3CCG
api/USBEndpoint/endpointNumber,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbendpoint-endpointnumber,W3CCG
api/USBEndpoint/packetSize,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbendpoint-packetsize,W3CCG
api/USBEndpoint/type,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbendpoint-type,W3CCG
api/USBInTransferResult,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbintransferresult,W3CCG
api/USBInTransferResult/USBInTransferResult,,,,61,,,,true,true,false,,NONE
api/USBInTransferResult/data,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbintransferresult-data,W3CCG
api/USBInTransferResult/status,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbintransferresult-status,W3CCG
api/USBInterface,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbinterface,W3CCG
api/USBInterface/USBInterface,,,,61,,,,true,true,false,,NONE
api/USBInterface/alternate,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbinterface-alternate,W3CCG
api/USBInterface/alternates,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbinterface-alternates,W3CCG
api/USBInterface/claimed,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbinterface-claimed,W3CCG
api/USBInterface/interfaceNumber,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbinterface-interfacenumber,W3CCG
api/USBIsochronousInTransferPacket,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbisochronousintransferpacket,W3CCG
api/USBIsochronousInTransferPacket/USBIsochronousInTransferPacket,,,,61,,,,true,true,false,,NONE
api/USBIsochronousInTransferPacket/data,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbisochronousintransferpacket-data,W3CCG
api/USBIsochronousInTransferPacket/status,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbisochronousintransferpacket-status,W3CCG
api/USBIsochronousInTransferResult,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbisochronousintransferresult,W3CCG
api/USBIsochronousInTransferResult/USBIsochronousInTransferResult,,,,61,,,,true,true,false,,NONE
api/USBIsochronousInTransferResult/data,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbisochronousintransferresult-data,W3CCG
api/USBIsochronousInTransferResult/packets,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbisochronousintransferresult-packets,W3CCG
api/USBIsochronousOutTransferPacket,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbisochronousouttransferpacket,W3CCG
api/USBIsochronousOutTransferPacket/USBIsochronousOutTransferPacket,,,,61,,,,true,true,false,,NONE
api/USBIsochronousOutTransferPacket/bytesWritten,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbisochronousouttransferpacket-byteswritten,W3CCG
api/USBIsochronousOutTransferPacket/status,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbisochronousouttransferpacket-status,W3CCG
api/USBIsochronousOutTransferResult,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbisochronousouttransferresult,W3CCG
api/USBIsochronousOutTransferResult/USBIsochronousOutTransferResult,,,,61,,,,true,true,false,,NONE
api/USBIsochronousOutTransferResult/packets,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbisochronousouttransferresult-packets,W3CCG
api/USBOutTransferResult,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#usbouttransferresult,W3CCG
api/USBOutTransferResult/USBOutTransferResult,,,,61,,,,true,true,false,,NONE
api/USBOutTransferResult/bytesWritten,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbouttransferresult-byteswritten,W3CCG
api/USBOutTransferResult/status,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbouttransferresult-status,W3CCG
api/USBPermissionResult,,,,61,,,,true,true,false,,NONE
api/USBPermissionResult/devices,,,,61,,,,true,true,false,https://wicg.github.io/webusb/#dom-usbpermissionresult-devices,W3CCG
api/UserActivation,,,,72,,16.4,,false,true,false,https://html.spec.whatwg.org/multipage/interaction.html#the-useractivation-interface,WHATWG
api/UserActivation/hasBeenActive,,,,72,,16.4,,false,true,false,https://html.spec.whatwg.org/multipage/interaction.html#dom-useractivation-hasbeenactive,WHATWG
api/UserActivation/isActive,,,,72,,16.4,,false,true,false,https://html.spec.whatwg.org/multipage/interaction.html#dom-useractivation-isactive,WHATWG
api/UserProximityEvent,,15,,,,,,false,false,true,,NONE
api/UserProximityEvent/near,,15,,,,,,false,false,true,,NONE
api/VRDisplay,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/cancelAnimationFrame,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/capabilities,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/depthFar,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/depthNear,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/displayId,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/displayName,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/exitPresent,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/getEyeParameters,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/getFrameData,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/getImmediatePose,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/getLayers,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/getPose,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/isConnected,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/isPresenting,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/requestAnimationFrame,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/requestPresent,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/resetPose,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/stageParameters,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplay/submitFrame,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayCapabilities,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayCapabilities/canPresent,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayCapabilities/hasExternalDisplay,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayCapabilities/hasOrientation,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayCapabilities/hasPosition,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayCapabilities/maxLayers,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayEvent,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayEvent/VRDisplayEvent,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayEvent/display,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRDisplayEvent/reason,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VREyeParameters,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VREyeParameters/fieldOfView,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VREyeParameters/maximumFieldOfView,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VREyeParameters/minimumFieldOfView,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VREyeParameters/offset,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VREyeParameters/renderHeight,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VREyeParameters/renderWidth,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFieldOfView,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFieldOfView/downDegrees,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFieldOfView/leftDegrees,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFieldOfView/rightDegrees,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFieldOfView/upDegrees,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData/VRFrameData,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData/leftProjectionMatrix,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData/leftViewMatrix,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData/pose,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData/rightProjectionMatrix,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData/rightViewMatrix,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRFrameData/timestamp,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRPose,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRPose/angularAcceleration,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRPose/angularVelocity,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRPose/linearAcceleration,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRPose/linearVelocity,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRPose/orientation,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRPose/position,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRStageParameters,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRStageParameters/sittingToStandingTransform,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRStageParameters/sizeX,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VRStageParameters/sizeY,,98,"[{""name"":""dom.vr.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,false,false,true,,NONE
api/VTTCue,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#the-vttcue-interface,W3C
api/VTTCue/VTTCue,,31,,33,,8,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-vttcue,W3C
api/VTTCue/align,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-align,W3C
api/VTTCue/getCueAsHTML,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-getcueashtml,W3C
api/VTTCue/line,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-line,W3C
api/VTTCue/lineAlign,,31,,,,14.1,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-linealign,W3C
api/VTTCue/position,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-position,W3C
api/VTTCue/positionAlign,,31,,,,14.1,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-positionalign,W3C
api/VTTCue/region,,59,,,,14.1,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-region,W3C
api/VTTCue/size,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-size,W3C
api/VTTCue/snapToLines,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-snaptolines,W3C
api/VTTCue/text,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-text,W3C
api/VTTCue/vertical,,31,,23,,6,,false,true,false,https://w3c.github.io/webvtt/#dom-vttcue-vertical,W3C
api/VTTRegion,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#the-vttregion-interface,W3C
api/VTTRegion/VTTRegion,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-vttregion,W3C
api/VTTRegion/id,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-id,W3C
api/VTTRegion/lines,,59,,,,12.1,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-lines,W3C
api/VTTRegion/regionAnchorX,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-regionanchorx,W3C
api/VTTRegion/regionAnchorY,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-regionanchory,W3C
api/VTTRegion/scroll,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-scroll,W3C
api/VTTRegion/viewportAnchorX,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-viewportanchorx,W3C
api/VTTRegion/viewportAnchorY,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-viewportanchory,W3C
api/VTTRegion/width,,59,,,,7,,false,true,false,https://w3c.github.io/webvtt/#dom-vttregion-width,W3C
api/ValidityState,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#the-constraint-validation-api:validitystate-3,WHATWG
api/ValidityState/badInput,,29,,25,,7,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-badinput-dev,WHATWG
api/ValidityState/customError,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-customerror-dev,WHATWG
api/ValidityState/patternMismatch,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-patternmismatch,WHATWG
api/ValidityState/rangeOverflow,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-rangeoverflow,WHATWG
api/ValidityState/rangeUnderflow,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-rangeunderflow,WHATWG
api/ValidityState/stepMismatch,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-stepmismatch,WHATWG
